,index,Driver,Vehicle,Tire,Glider,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,Acceleration,Weight,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling,Traction,MiniTurbo,Total,Balance,AverageSpeed,WeightedSpeed,AverageHandling,WeightedHandling,GroundMastery,WaterMastery,AirMastery,AntiGravityMastery,DriftMastery,CollisionMastery
9426,403174,Donkey Kong,Bounder,Off-Road,Wario Wing,5.0,4.5,4.5,4.5,2.5,4.5,2.5,2.25,2.25,2.5,2.25,2.25,39.5,3.8330628019287314,4.625,4.7,2.375,2.425,3.75,3.375,3.375,3.5,2.2916666666666665,3.5
9427,409481,Donkey Kong,Master Cycle+,Retro Off-Road,Plane Glider,5.0,4.5,4.5,4.5,2.5,4.5,2.5,2.25,2.5,2.5,2.25,2.25,39.75,3.8512605723109914,4.625,4.7,2.4375,2.45,3.75,3.375,3.5,3.5,2.3125,3.5
9428,456882,Dry Bowser,Standard Quad,Normal,Parafoil,5.0,4.5,4.5,4.75,2.25,4.75,2.0,2.25,2.25,2.0,3.5,2.0,39.75,3.706989945901425,4.6875,4.775,2.125,2.075,3.5,3.375,3.375,3.375,2.5416666666666665,3.375
9429,460704,Bowser,Badwagon,Normal,Parafoil,5.0,4.5,4.5,4.75,2.25,5.0,1.75,2.0,2.0,1.75,3.25,2.0,38.75,3.5960351057656657,4.6875,4.775,1.875,1.825,3.375,3.25,3.25,3.25,2.375,3.375
9430,411121,Donkey Kong,Splat Buggy,Off-Road,Gold Glider,5.0,4.5,4.5,4.75,2.75,4.0,2.25,2.5,2.0,3.0,3.0,2.25,40.5,3.899896699065368,4.6875,4.775,2.4375,2.5,3.625,3.5,3.25,3.875,2.5625,3.125
9431,405071,Donkey Kong,Blue Falcon,Retro Off-Road,Plane Glider,5.0,4.5,4.5,4.75,2.75,4.0,2.25,2.5,2.25,3.0,3.0,2.25,40.75,3.926251609518968,4.6875,4.775,2.5,2.525,3.625,3.5,3.375,3.875,2.583333333333333,3.125
9432,452394,Dry Bowser,Tanooki Kart,Cyber Slick,Hylian Kite,5.0,4.5,4.5,5.0,1.75,4.75,2.75,2.0,2.25,2.5,3.0,1.75,39.75,3.672301204749703,4.75,4.85,2.375,2.475,3.875,3.25,3.375,3.75,2.375,3.75
9433,464142,Bowser,Tanooki Kart,Cyber Slick,Super Glider,5.0,4.5,4.5,5.0,1.75,5.0,2.5,1.75,2.0,2.25,2.75,1.75,38.75,3.5719596495812027,4.75,4.85,2.125,2.225,3.75,3.125,3.25,3.625,2.208333333333333,3.75
9434,400089,Donkey Kong,Standard Kart,Gold Wheels,Gold Glider,5.0,4.5,4.75,4.25,2.25,4.75,2.75,2.5,2.25,2.25,2.0,2.25,39.5,3.7760285703473055,4.625,4.65,2.4375,2.5,3.875,3.5,3.5,3.25,2.2291666666666665,3.75
9435,450882,Dry Bowser,Gold Kart,Funky Monster,Hylian Kite,5.0,4.5,4.75,4.5,2.0,4.75,2.0,1.75,2.0,2.0,3.0,2.25,38.5,3.643897071931797,4.6875,4.725,1.9375,1.95,3.5,3.125,3.375,3.25,2.395833333333333,3.375
9436,462476,Bowser,Gold Kart,Monster,Super Glider,5.0,4.5,4.75,4.5,2.0,5.0,1.75,1.5,1.75,1.75,2.75,2.25,37.5,3.5248266665790204,4.6875,4.725,1.6875,1.7,3.375,3.0,3.25,3.125,2.2291666666666665,3.375
9437,454409,Dry Bowser,Sport Bike+,Funky Monster,Gold Glider,5.0,4.5,4.75,4.75,2.0,4.75,2.0,2.25,2.25,1.5,3.25,2.25,39.25,3.63294305277004,4.75,4.8,2.0,1.925,3.5,3.375,3.5,3.125,2.5,3.375
9438,467639,Bowser,Jet Bike+,Funky Monster,Gold Glider,5.0,4.5,4.75,4.75,2.0,5.0,1.75,2.0,2.0,1.25,3.0,2.25,38.25,3.51858099353111,4.75,4.8,1.75,1.675,3.375,3.25,3.375,3.0,2.333333333333333,3.375
9439,402391,Donkey Kong,Prancer,Crimson Slim,Waddle Wing,5.0,4.5,4.75,4.75,2.25,3.75,3.25,3.0,3.25,2.75,1.75,2.5,41.5,3.913756821690353,4.75,4.8,3.0625,3.05,4.125,3.75,4.0,3.75,2.4375,3.5
9440,451892,Dry Bowser,Blue Falcon,Monster,Super Glider,5.0,4.5,4.75,4.75,2.25,4.25,1.75,2.0,1.75,2.5,3.75,2.25,39.5,3.686463252178004,4.75,4.8,2.0,2.025,3.375,3.25,3.25,3.625,2.6666666666666665,3.0
9441,463818,Bowser,Blue Falcon,Funky Monster,Hylian Kite,5.0,4.5,4.75,4.75,2.25,4.5,1.5,1.75,1.5,2.25,3.5,2.25,38.5,3.5824423479203054,4.75,4.8,1.75,1.775,3.25,3.125,3.125,3.5,2.5,3.0
9442,448509,Dry Bowser,Circuit Special,Normal Blue,Parachute,5.0,4.5,4.75,5.0,2.5,4.25,2.25,2.0,2.25,2.5,2.75,2.25,40.0,3.764477781860985,4.8125,4.875,2.25,2.275,3.625,3.25,3.5,3.75,2.4166666666666665,3.25
9443,464381,Bowser,B Dasher,Normal Blue,Cloud Glider,5.0,4.5,4.75,5.0,2.5,4.5,2.0,1.75,2.0,2.25,2.5,2.25,39.0,3.6516002750735166,4.8125,4.875,2.0,2.025,3.5,3.125,3.375,3.625,2.25,3.25
9444,450911,Dry Bowser,Gold Kart,Crimson Slim,Paper Glider,5.0,4.5,4.75,5.25,2.25,4.0,3.0,2.5,3.0,2.75,1.5,2.5,41.0,3.7690850902066733,4.875,4.95,2.8125,2.825,4.0,3.5,3.875,4.0,2.270833333333333,3.5
9445,449280,Dry Bowser,Prancer,Slim,Parafoil,5.0,4.5,4.75,5.25,2.25,4.0,3.0,3.0,3.25,2.25,1.75,2.5,41.5,3.799463503766804,4.875,4.95,2.875,2.8,4.0,3.75,4.0,3.75,2.375,3.5
9446,468095,Bowser,Master Cycle+,Slim,Parachute,5.0,4.5,4.75,5.25,2.25,4.25,2.75,2.25,2.75,2.5,1.25,2.5,40.0,3.671409952185583,4.875,4.95,2.5625,2.575,3.875,3.375,3.75,3.875,2.1041666666666665,3.5
9447,461198,Bowser,Prancer,Crimson Slim,MKTV Parafoil,5.0,4.5,4.75,5.25,2.25,4.25,2.75,2.75,3.0,2.0,1.5,2.5,40.5,3.7053431483067167,4.875,4.95,2.625,2.55,3.875,3.625,3.875,3.625,2.208333333333333,3.5
9448,458107,Dry Bowser,Splat Buggy,Slim,Paper Glider,5.0,4.5,4.75,5.5,2.5,3.5,2.75,2.75,2.75,3.25,2.25,2.5,42.0,3.8668226488801896,4.9375,5.025,2.875,2.9,3.875,3.625,3.75,4.375,2.5416666666666665,3.125
9449,470021,Bowser,Splat Buggy,Crimson Slim,Paper Glider,5.0,4.5,4.75,5.5,2.5,3.75,2.5,2.5,2.5,3.0,2.0,2.5,41.0,3.7830116656020873,4.9375,5.025,2.625,2.65,3.75,3.5,3.625,4.25,2.375,3.125
9450,403447,Donkey Kong,Sports Coupé,Metal,Plane Glider,5.0,4.5,5.0,4.75,2.0,5.0,2.5,2.5,2.0,2.5,2.25,2.25,40.25,3.6623530950119,4.8125,4.825,2.375,2.45,3.75,3.5,3.5,3.625,2.2916666666666665,3.75
9451,453882,Dry Bowser,Standard Bike,Gold Wheels,Wario Wing,5.0,4.5,5.0,4.75,2.25,4.75,2.75,2.5,2.0,2.25,2.75,2.25,40.75,3.7366245909301448,4.8125,4.825,2.375,2.475,3.875,3.5,3.5,3.5,2.458333333333333,3.75
9452,465642,Bowser,Standard Bike,Gold Wheels,Wario Wing,5.0,4.5,5.0,4.75,2.25,5.0,2.5,2.25,1.75,2.0,2.5,2.25,39.75,3.6219043112785214,4.8125,4.825,2.125,2.225,3.75,3.375,3.375,3.375,2.2916666666666665,3.75
9453,454568,Dry Bowser,The Duke,Slim,Wario Wing,5.0,4.5,5.0,5.25,2.5,4.5,3.0,2.75,3.0,2.5,2.0,2.5,42.5,3.7994635037668036,4.9375,4.975,2.8125,2.8,4.0,3.625,4.0,3.875,2.4375,3.75
9454,458693,Bowser,Standard Kart,Slim,Gold Glider,5.0,4.5,5.0,5.25,2.5,4.75,2.75,2.5,2.75,2.25,1.75,2.5,41.5,3.69079598552588,4.9375,4.975,2.5625,2.55,3.875,3.5,3.875,3.75,2.270833333333333,3.75
9455,457536,Dry Bowser,Teddy Buggy,Metal,Wario Wing,5.0,4.5,5.25,4.5,2.25,5.0,2.75,2.25,2.25,2.0,2.25,2.25,40.25,3.6538846575603126,4.8125,4.775,2.3125,2.375,3.875,3.375,3.75,3.25,2.270833333333333,3.875
9456,459897,Bowser,Cat Cruiser,Metal,Gold Glider,5.0,4.5,5.25,4.5,2.25,5.25,2.5,2.0,2.0,1.75,2.0,2.25,39.25,3.5327114782495554,4.8125,4.775,2.0625,2.125,3.75,3.25,3.625,3.125,2.1041666666666665,3.875
9457,456290,Dry Bowser,Master Cycle+,Normal,Wario Wing,5.0,4.5,5.25,4.75,2.5,4.5,2.75,2.5,2.5,2.5,2.25,2.5,41.5,3.7947400632429886,4.875,4.85,2.5625,2.6,3.875,3.5,3.875,3.625,2.4375,3.625
9458,462473,Bowser,Gold Kart,Normal,Gold Glider,5.0,4.5,5.25,4.75,2.5,4.75,2.5,2.25,2.25,2.25,2.0,2.5,40.5,3.679273615839306,4.875,4.85,2.3125,2.35,3.75,3.375,3.75,3.5,2.270833333333333,3.625
9459,458063,Dry Bowser,Splat Buggy,Normal,Gold Glider,5.0,4.5,5.25,5.0,2.75,4.0,2.5,2.75,2.25,3.0,3.0,2.5,42.5,3.872687561794277,4.9375,4.925,2.625,2.675,3.75,3.625,3.75,4.0,2.708333333333333,3.25
9460,463794,Bowser,Blue Falcon,Normal Blue,Wario Wing,5.0,4.5,5.25,5.0,2.75,4.25,2.25,2.5,2.0,2.75,2.75,2.5,41.5,3.771395223446654,4.9375,4.925,2.375,2.425,3.625,3.5,3.625,3.875,2.5416666666666665,3.25
9461,450543,Dry Bowser,Sports Coupé,Wooden,Plane Glider,5.0,4.5,5.25,5.75,2.25,4.75,2.75,2.75,2.75,2.75,2.25,2.5,43.25,3.6794528796859622,5.125,5.15,2.75,2.75,3.875,3.625,4.0,4.25,2.5,3.75
9462,459435,Bowser,Mach 8,Crimson Slim,Gold Glider,5.0,4.5,5.25,5.75,2.25,5.0,2.5,2.5,2.5,2.5,2.0,2.5,42.25,3.5719596495812027,5.125,5.15,2.5,2.5,3.75,3.5,3.875,4.125,2.333333333333333,3.75
9463,351997,Metal Mario,Bone Rattler,Metal,Plane Glider,5.0,4.75,3.75,3.75,1.5,5.75,2.5,3.5,2.0,2.0,2.25,1.75,38.5,3.5824423479203054,4.3125,4.45,2.5,2.5,3.75,4.125,2.875,2.875,2.1666666666666665,4.125
9464,409939,Donkey Kong,Standard Quad,Off-Road,Parachute,5.0,4.75,3.75,4.5,2.25,4.5,1.75,1.75,2.0,2.25,3.75,1.75,38.0,3.6799908172954847,4.5,4.675,1.9375,1.925,3.375,3.25,2.875,3.375,2.4791666666666665,3.125
9465,402129,Donkey Kong,Badwagon,Retro Off-Road,Flower Glider,5.0,4.75,3.75,4.5,2.25,4.5,1.75,1.75,2.25,2.25,3.75,1.75,38.25,3.6982310985711515,4.5,4.675,2.0,1.95,3.375,3.25,3.0,3.375,2.5,3.125
9466,401811,Donkey Kong,Tri-Speeder,Crimson Slim,Gold Glider,5.0,4.75,4.0,4.75,2.0,4.75,2.75,3.75,2.75,2.25,1.75,2.25,40.75,3.768508234011705,4.625,4.775,2.875,2.8,3.875,4.25,3.375,3.5,2.2916666666666665,3.75
9467,408911,Donkey Kong,Jet Bike+,Gold Wheels,Paper Glider,5.0,4.75,4.5,4.25,2.0,4.0,2.75,2.5,2.5,2.25,2.0,2.25,38.75,3.834890107927128,4.625,4.675,2.5,2.525,3.875,3.625,3.5,3.25,2.25,3.375
9468,403175,Donkey Kong,Bounder,Off-Road,Waddle Wing,5.0,4.75,4.5,4.25,2.5,4.25,2.5,2.0,2.25,2.75,2.5,2.25,39.5,3.857667192791767,4.625,4.675,2.375,2.45,3.75,3.375,3.375,3.5,2.375,3.375
9469,403898,Donkey Kong,Gold Kart,Retro Off-Road,Hylian Kite,5.0,4.75,4.5,4.25,2.5,4.25,2.5,2.0,2.5,2.75,2.5,2.25,39.75,3.876263335603447,4.625,4.675,2.4375,2.475,3.75,3.375,3.5,3.5,2.395833333333333,3.375
9470,407299,Donkey Kong,Sport Bike+,Off-Road,Gold Glider,5.0,4.75,4.5,4.5,2.5,4.25,2.5,2.5,2.5,2.25,2.75,2.25,40.25,3.879639195020937,4.6875,4.75,2.4375,2.425,3.75,3.625,3.5,3.375,2.4791666666666665,3.375
9471,407458,Donkey Kong,Sport Bike+,Triforce Tyres,Wario Wing,5.0,4.75,4.5,4.5,2.5,4.25,2.5,2.5,2.75,2.25,2.75,2.25,40.5,3.8947439622011055,4.6875,4.75,2.5,2.45,3.75,3.625,3.625,3.375,2.5,3.375
9472,411122,Donkey Kong,Splat Buggy,Off-Road,Hylian Kite,5.0,4.75,4.5,4.5,2.75,3.75,2.25,2.25,2.0,3.25,3.25,2.25,40.5,3.899896699065368,4.6875,4.75,2.4375,2.525,3.625,3.5,3.25,3.875,2.645833333333333,3.0
9473,411236,Donkey Kong,Splat Buggy,Retro Off-Road,Super Glider,5.0,4.75,4.5,4.5,2.75,3.75,2.25,2.25,2.25,3.25,3.25,2.25,40.75,3.926251609518968,4.6875,4.75,2.5,2.55,3.625,3.5,3.375,3.875,2.6666666666666665,3.0
9474,451003,Dry Bowser,GLA,Normal,Flower Glider,5.0,4.75,4.5,4.75,2.25,4.5,2.0,2.0,2.25,2.25,3.75,2.0,40.0,3.701691076589989,4.75,4.825,2.125,2.1,3.5,3.375,3.375,3.5,2.625,3.25
9475,460705,Bowser,Badwagon,Normal,Flower Glider,5.0,4.75,4.5,4.75,2.25,4.75,1.75,1.75,2.0,2.0,3.5,2.0,39.0,3.597891198619348,4.75,4.825,1.875,1.85,3.375,3.25,3.25,3.375,2.458333333333333,3.25
9476,456392,Dry Bowser,Master Cycle+,Off-Road,Parafoil,5.0,4.75,4.5,4.75,2.5,4.5,2.25,2.0,2.25,2.25,2.5,2.25,39.5,3.743954015510772,4.75,4.825,2.1875,2.2,3.625,3.375,3.375,3.5,2.3125,3.375
9477,450978,Dry Bowser,Gold Kart,Triforce Tyres,MKTV Parafoil,5.0,4.75,4.5,4.75,2.5,4.5,2.25,2.0,2.5,2.25,2.5,2.25,39.75,3.7608424782795513,4.75,4.825,2.25,2.225,3.625,3.375,3.5,3.5,2.333333333333333,3.375
9478,468150,Bowser,Master Cycle+,Off-Road,Peach Parasol,5.0,4.75,4.5,4.75,2.5,4.75,2.0,1.75,2.0,2.0,2.25,2.25,38.5,3.6231073631784736,4.75,4.825,1.9375,1.95,3.5,3.25,3.25,3.375,2.145833333333333,3.375
9479,462734,Bowser,Gold Kart,Triforce Tyres,Parafoil,5.0,4.75,4.5,4.75,2.5,4.75,2.0,1.75,2.25,2.0,2.25,2.25,38.75,3.6412809619930897,4.75,4.825,2.0,1.975,3.5,3.25,3.375,3.375,2.1666666666666665,3.375
9480,451986,Dry Bowser,Blue Falcon,Off-Road,MKTV Parafoil,5.0,4.75,4.5,5.0,2.75,4.0,2.0,2.25,2.0,2.75,3.25,2.25,40.5,3.7963124839213314,4.8125,4.9,2.25,2.275,3.5,3.5,3.25,3.875,2.583333333333333,3.0
9481,458322,Dry Bowser,Splat Buggy,Triforce Tyres,Peach Parasol,5.0,4.75,4.5,5.0,2.75,4.0,2.0,2.25,2.25,2.75,3.25,2.25,40.75,3.820350912475676,4.8125,4.9,2.3125,2.3,3.5,3.5,3.375,3.875,2.6041666666666665,3.0
9482,463744,Bowser,Blue Falcon,Off-Road,Bowser Kite,5.0,4.75,4.5,5.0,2.75,4.25,1.75,2.0,1.75,2.5,3.0,2.25,39.5,3.69079598552588,4.8125,4.9,2.0,2.025,3.375,3.375,3.125,3.75,2.4166666666666665,3.0
9483,463870,Bowser,Blue Falcon,Retro Off-Road,Bowser Kite,5.0,4.75,4.5,5.0,2.75,4.25,1.75,2.0,2.0,2.5,3.0,2.25,39.75,3.7158085316929066,4.8125,4.9,2.0625,2.05,3.375,3.375,3.25,3.75,2.4375,3.0
9484,404626,Donkey Kong,300 SL Roadster,Metal,Hylian Kite,5.0,4.75,4.75,4.0,2.25,4.5,2.75,2.25,2.25,2.5,2.25,2.25,39.5,3.8137466671503217,4.625,4.625,2.4375,2.525,3.875,3.5,3.5,3.25,2.3125,3.625
9485,455717,Dry Bowser,Jet Bike+,Monster,Waddle Wing,5.0,4.75,4.75,4.5,2.0,4.5,2.0,2.0,2.25,1.75,3.5,2.25,39.25,3.6623530950119,4.75,4.775,2.0,1.95,3.5,3.375,3.5,3.125,2.583333333333333,3.25
9486,466004,Bowser,Sport Bike+,Monster,Super Glider,5.0,4.75,4.75,4.5,2.0,4.75,1.75,1.75,2.0,1.5,3.25,2.25,38.25,3.553511304760889,4.75,4.775,1.75,1.7,3.375,3.25,3.375,3.0,2.4166666666666665,3.25
9487,447122,Dry Bowser,Standard Kart,Gold Wheels,Peach Parasol,5.0,4.75,4.75,4.5,2.25,4.75,2.5,2.25,2.25,2.0,2.25,2.25,39.5,3.7038810847672035,4.75,4.775,2.25,2.275,3.75,3.5,3.5,3.25,2.25,3.625
9488,458882,Bowser,Standard Kart,Gold Wheels,Peach Parasol,5.0,4.75,4.75,4.5,2.25,5.0,2.25,2.0,2.0,1.75,2.0,2.25,38.5,3.5824423479203054,4.75,4.775,2.0,2.025,3.625,3.375,3.375,3.125,2.083333333333333,3.625
9489,455827,Dry Bowser,Jet Bike+,Wooden,Cloud Glider,5.0,4.75,4.75,5.25,2.25,3.75,3.0,2.75,3.25,2.5,2.0,2.5,41.75,3.8251773183440254,4.9375,5.0,2.875,2.825,4.0,3.75,4.0,3.875,2.458333333333333,3.375
9490,466045,Bowser,Sport Bike+,Slim,Paper Glider,5.0,4.75,4.75,5.25,2.25,4.0,2.75,2.5,3.0,2.25,1.75,2.5,40.75,3.7366245909301448,4.9375,5.0,2.625,2.575,3.875,3.625,3.875,3.75,2.2916666666666665,3.375
9491,411556,Donkey Kong,Inkstriker,Gold Wheels,Hylian Kite,5.0,4.75,5.0,4.5,2.0,4.75,2.5,2.25,2.0,2.75,2.5,2.25,40.25,3.7011441515119867,4.8125,4.8,2.375,2.475,3.75,3.5,3.5,3.625,2.375,3.625
9492,453883,Dry Bowser,Standard Bike,Gold Wheels,Waddle Wing,5.0,4.75,5.0,4.5,2.25,4.5,2.75,2.25,2.0,2.5,3.0,2.25,40.75,3.768508234011705,4.8125,4.8,2.375,2.5,3.875,3.5,3.5,3.5,2.5416666666666665,3.625
9493,469168,Bowser,Wild Wiggler,Gold Wheels,Super Glider,5.0,4.75,5.0,4.5,2.25,4.75,2.5,2.0,1.75,2.25,2.75,2.25,39.75,3.659524338154549,4.8125,4.8,2.125,2.25,3.75,3.375,3.375,3.375,2.375,3.625
9494,458592,Dry Bowser,Inkstriker,Gold Wheels,Bowser Kite,5.0,4.75,5.0,5.0,2.0,5.0,2.25,2.25,2.0,2.25,2.5,2.25,40.25,3.583946211002797,4.9375,4.95,2.1875,2.225,3.625,3.5,3.5,3.625,2.3125,3.625
9495,459302,Bowser,Mach 8,Metal,Peach Parasol,5.0,4.75,5.0,5.0,2.0,5.25,2.0,2.0,1.75,2.0,2.25,2.25,39.25,3.4645909142492157,4.9375,4.95,1.9375,1.975,3.5,3.375,3.375,3.5,2.145833333333333,3.625
9496,454569,Dry Bowser,The Duke,Slim,Waddle Wing,5.0,4.75,5.0,5.0,2.5,4.25,3.0,2.5,3.0,2.75,2.25,2.5,42.5,3.852704101468205,4.9375,4.95,2.8125,2.825,4.0,3.625,4.0,3.875,2.520833333333333,3.625
9497,463473,Bowser,300 SL Roadster,Wooden,Waddle Wing,5.0,4.75,5.0,5.0,2.5,4.5,2.75,2.25,2.75,2.5,2.0,2.5,41.5,3.748485765647119,4.9375,4.95,2.5625,2.575,3.875,3.5,3.875,3.75,2.3541666666666665,3.625
9498,456076,Dry Bowser,Yoshi Bike+,Metal,Hylian Kite,5.0,4.75,5.25,4.25,2.25,4.75,2.75,2.0,2.25,2.25,2.5,2.25,40.25,3.6924244618842135,4.8125,4.75,2.3125,2.4,3.875,3.375,3.75,3.25,2.3541666666666665,3.75
9499,469474,Bowser,Teddy Buggy,Gold Wheels,Hylian Kite,5.0,4.75,5.25,4.25,2.25,5.0,2.5,1.75,2.0,2.0,2.25,2.25,39.25,3.5759439596488463,4.8125,4.75,2.0625,2.15,3.75,3.25,3.625,3.125,2.1875,3.75
9500,450114,Dry Bowser,Bounder,Normal,Super Glider,5.0,4.75,5.25,4.5,2.5,4.25,2.75,2.25,2.5,2.75,2.5,2.5,41.5,3.8282039167986346,4.875,4.825,2.5625,2.625,3.875,3.5,3.875,3.625,2.520833333333333,3.5
9501,468303,Bowser,Master Cycle+,GLA Wheels,Waddle Wing,5.0,4.75,5.25,4.5,2.5,4.5,2.5,2.0,2.25,2.5,2.25,2.5,40.5,3.7185767855445047,4.875,4.825,2.3125,2.375,3.75,3.375,3.75,3.5,2.3541666666666665,3.5
9502,449241,Dry Bowser,Prancer,Normal,Plane Glider,5.0,4.75,5.25,4.75,2.5,4.25,2.75,2.75,2.75,2.25,2.75,2.5,42.25,3.839776993745416,4.9375,4.9,2.625,2.6,3.875,3.75,4.0,3.5,2.625,3.5
9503,466244,Bowser,Sport Bike+,GLA Wheels,Wario Wing,5.0,4.75,5.25,4.75,2.5,4.5,2.5,2.5,2.5,2.0,2.5,2.5,41.25,3.733629919092297,4.9375,4.9,2.375,2.35,3.75,3.625,3.875,3.375,2.458333333333333,3.5
9504,458304,Dry Bowser,Splat Buggy,GLA Wheels,Super Glider,5.0,4.75,5.25,4.75,2.75,3.75,2.5,2.5,2.25,3.25,3.25,2.5,42.5,3.8828133277710206,4.9375,4.9,2.625,2.7,3.75,3.625,3.75,4.0,2.7916666666666665,3.125
9505,463641,Bowser,Blue Falcon,Normal,Waddle Wing,5.0,4.75,5.25,4.75,2.75,4.0,2.25,2.25,2.0,3.0,3.0,2.5,41.5,3.7900350618653653,4.9375,4.9,2.375,2.45,3.625,3.5,3.625,3.875,2.625,3.125
9506,447606,Dry Bowser,Mach 8,Wooden,Hylian Kite,5.0,4.75,5.25,5.5,2.25,4.5,2.75,2.5,2.75,3.0,2.5,2.5,43.25,3.73213523567927,5.125,5.125,2.75,2.775,3.875,3.625,4.0,4.25,2.583333333333333,3.625
9507,470232,Bowser,Inkstriker,Wooden,Super Glider,5.0,4.75,5.25,5.5,2.25,4.75,2.5,2.25,2.5,2.75,2.25,2.5,42.25,3.6287931106746387,5.125,5.125,2.5,2.525,3.75,3.5,3.875,4.125,2.4166666666666665,3.625
9508,341992,Metal Mario,Steel Driver,Metal,Super Glider,5.0,5.0,3.75,3.5,1.5,5.5,2.5,3.25,2.0,2.25,2.5,1.75,38.5,3.6355431761164354,4.3125,4.425,2.5,2.525,3.75,4.125,2.875,2.875,2.25,4.0
9509,410962,Donkey Kong,Bone Rattler,Gold Wheels,Parafoil,5.0,5.0,3.75,4.0,1.75,5.0,2.25,3.25,2.0,1.75,2.0,2.0,37.75,3.649670354500372,4.4375,4.575,2.3125,2.275,3.625,4.125,2.875,2.875,2.1041666666666665,3.625
9510,448821,Dry Bowser,Tri-Speeder,Funky Monster,Plane Glider,5.0,5.0,4.0,4.5,1.75,5.5,1.5,2.75,1.75,1.25,3.5,2.0,38.5,3.4411785726311552,4.625,4.75,1.8125,1.7,3.25,3.875,2.875,2.875,2.4375,3.5
9511,469543,Bowser,Bone Rattler,Monster,Gold Glider,5.0,5.0,4.0,4.5,1.75,5.75,1.25,2.5,1.5,1.0,3.25,2.0,37.5,3.326340427794121,4.625,4.75,1.5625,1.45,3.125,3.75,2.75,2.75,2.270833333333333,3.5
9512,410760,Donkey Kong,Bone Rattler,Slim,Super Glider,5.0,5.0,4.0,4.5,2.0,4.5,2.75,3.5,2.75,2.5,2.0,2.25,40.75,3.839776993745416,4.625,4.75,2.875,2.825,3.875,4.25,3.375,3.5,2.375,3.625
9513,457960,Dry Bowser,Bone Rattler,Crimson Slim,Parafoil,5.0,5.0,4.0,5.0,2.0,4.75,2.5,3.5,2.75,2.0,2.0,2.25,40.75,3.709922776565588,4.75,4.9,2.6875,2.575,3.75,4.25,3.375,3.5,2.3125,3.625
9514,460452,Bowser,Tri-Speeder,Slim,Parafoil,5.0,5.0,4.0,5.0,2.0,5.0,2.25,3.25,2.5,1.75,1.75,2.25,39.75,3.605510031327843,4.75,4.9,2.4375,2.325,3.625,4.125,3.25,3.375,2.145833333333333,3.625
9515,407288,Donkey Kong,Sport Bike+,Off-Road,Super Glider,5.0,5.0,4.5,4.25,2.5,4.0,2.5,2.25,2.5,2.5,3.0,2.25,40.25,3.8949581798671935,4.6875,4.725,2.4375,2.45,3.75,3.625,3.5,3.375,2.5625,3.25
9516,402461,Donkey Kong,Prancer,Triforce Tyres,Waddle Wing,5.0,5.0,4.5,4.25,2.5,4.0,2.5,2.25,2.75,2.5,3.0,2.25,40.5,3.910275264114832,4.6875,4.725,2.5,2.475,3.75,3.625,3.625,3.375,2.583333333333333,3.25
9517,456399,Dry Bowser,Master Cycle+,Off-Road,Paper Glider,5.0,5.0,4.5,4.75,2.5,4.25,2.25,1.75,2.25,2.5,2.75,2.25,39.75,3.738124591944773,4.8125,4.875,2.1875,2.225,3.625,3.375,3.375,3.625,2.395833333333333,3.25
9518,456555,Dry Bowser,Master Cycle+,Triforce Tyres,Cloud Glider,5.0,5.0,4.5,4.75,2.5,4.25,2.25,1.75,2.5,2.5,2.75,2.25,40.0,3.7553143271321776,4.8125,4.875,2.25,2.25,3.625,3.375,3.5,3.625,2.4166666666666665,3.25
9519,455806,Dry Bowser,Jet Bike+,Off-Road,Bowser Kite,5.0,5.0,4.5,4.75,2.5,4.25,2.25,2.25,2.5,2.0,3.0,2.25,40.25,3.773130677972045,4.8125,4.875,2.25,2.2,3.625,3.625,3.5,3.375,2.5,3.25
9520,454460,Dry Bowser,Sport Bike+,Retro Off-Road,Parafoil,5.0,5.0,4.5,4.75,2.5,4.25,2.25,2.25,2.75,2.0,3.0,2.25,40.5,3.7869085322652256,4.8125,4.875,2.3125,2.225,3.625,3.625,3.625,3.375,2.520833333333333,3.25
9521,462565,Bowser,Gold Kart,Off-Road,Parachute,5.0,5.0,4.5,4.75,2.5,4.5,2.0,1.5,2.0,2.25,2.5,2.25,38.75,3.6246556904916614,4.8125,4.875,1.9375,1.975,3.5,3.25,3.25,3.5,2.2291666666666665,3.25
9522,462741,Bowser,Gold Kart,Triforce Tyres,Paper Glider,5.0,5.0,4.5,4.75,2.5,4.5,2.0,1.5,2.25,2.25,2.5,2.25,39.0,3.643198949400064,4.8125,4.875,2.0,2.0,3.5,3.25,3.375,3.5,2.25,3.25
9523,466094,Bowser,Sport Bike+,Off-Road,Parafoil,5.0,5.0,4.5,4.75,2.5,4.5,2.0,2.0,2.25,1.75,2.75,2.25,39.25,3.6623530950119,4.8125,4.875,2.0,1.95,3.5,3.5,3.375,3.25,2.333333333333333,3.25
9524,466262,Bowser,Sport Bike+,Triforce Tyres,Parafoil,5.0,5.0,4.5,4.75,2.5,4.5,2.0,2.0,2.5,1.75,2.75,2.25,39.5,3.6778403800576647,4.8125,4.875,2.0625,1.975,3.5,3.5,3.5,3.25,2.3541666666666665,3.25
